id,firstName,lastName,position,team,conference,jersey,year
4912040,Jordan,Williams,TE,Sacramento State Hornets,MAC,16,3
4833629,Jace,Wilson,WR,Sacramento State Hornets,MAC,10,3
5301051,Hamish,Adams,P,Sacramento State Hornets,MAC,96,1
5091586,Joseph,Firebaugh,K,Sacramento State Hornets,MAC,99,3
5098950,Cal,McGough,P,Sacramento State Hornets,MAC,91,4
5158467,Grant,Meadors,K,Sacramento State Hornets,MAC,49,2
5225864,Mike,Melanson,P,Sacramento State Hornets,MAC,46,4
5230932,Daryl,Barnett Jr.,WR,Toledo Rockets,MAC,26,1
5084698,Tashi,Braceful,WR,Toledo Rockets,MAC,14,1
4812374,Terrell,Crosby Jr.,WR,Toledo Rockets,MAC,5,3
5151692,Jake,DeHaan,QB,Toledo Rockets,MAC,13,2
4429129,Mike,Drennen II,RB,Toledo Rockets,MAC,25,3
5125726,CC,Ezirim,TE,Toledo Rockets,MAC,85,3
4429801,Tucker,Gleason,QB,Toledo Rockets,MAC,4,4
5162858,Bryson,Hammer,WR,Toledo Rockets,MAC,12,2
4879810,Eric,Holley III,WR,Toledo Rockets,MAC,81,4
5295445,Maximus,Howard,TE,Toledo Rockets,MAC,90,1
4710848,Connor,Jones,TE,Toledo Rockets,MAC,34,4
5220123,Lucas,Laroche,RB,Toledo Rockets,MAC,22,4
5220133,Sam,Lee,TE,Toledo Rockets,MAC,43,3
5257269,Omar,Mims Jr.,WR,Toledo Rockets,MAC,83,1
5200190,Walter,Moses,QB,Toledo Rockets,MAC,11,1
5220125,Dane,Nauman,RB,Toledo Rockets,MAC,27,1
5295450,Sean,Persson,TE,Toledo Rockets,MAC,88,2
4879073,Jacob,Petersen,TE,Toledo Rockets,MAC,89,4
5082330,John Alan,Richter,QB,Toledo Rockets,MAC,6,3
5109511,Cooper,Rusk,WR,Toledo Rockets,MAC,13,3
5211696,Noah,Sanders,RB,Toledo Rockets,MAC,23,1
4683272,Willie,Shaw III,RB,Toledo Rockets,MAC,32,4
5125746,Donivon,Thomas,TE,Toledo Rockets,MAC,86,2
4837200,Junior,Vandeross III,WR,Toledo Rockets,MAC,2,4
5078063,Connor,Walendzak,RB,Toledo Rockets,MAC,24,3
5295452,Deshaun,Williams,WR,Toledo Rockets,MAC,28,1
5211771,Kadale,Williams,RB,Toledo Rockets,MAC,,1
4590295,Thomas,Zsiros,WR,Toledo Rockets,MAC,84,4
5151693,Emilio,Duran,K,Toledo Rockets,MAC,36,3
5295451,Anthony,Ruggles,K,Toledo Rockets,MAC,39,1
5296172,Keivin,Boone-Nelson II,WR,Western Michigan Broncos,MAC,84,3
4880449,Blake,Bosma,TE,Western Michigan Broncos,MAC,86,4
4876662,Michael,Brescia,TE,Western Michigan Broncos,MAC,2,4
5075962,Baylin,Brooks,WR,Western Michigan Broncos,MAC,82,2
5144956,Ryan,Brotherton,TE,Western Michigan Broncos,MAC,83,1
5085006,Jalen,Buckley,RB,Western Michigan Broncos,MAC,6,3
4917858,Cole,Cabana,RB,Western Michigan Broncos,MAC,4,2
5164351,Aveion,Chenault,WR,Western Michigan Broncos,MAC,18,1
4880181,Cade,Conley,TE,Western Michigan Broncos,MAC,15,3
5296164,Chase,Dawkins,RB,Western Michigan Broncos,MAC,21,1
4710744,Malique,Dieudonne,WR,Western Michigan Broncos,MAC,17,4
5296173,Don-Ray,Hall Jr.,WR,Western Michigan Broncos,MAC,88,3
5124516,Tre',Hartwell,RB,Western Michigan Broncos,MAC,26,2
5220161,JR,Hays,WR,Western Michigan Broncos,MAC,27,2
4880447,Cam,Hedgecock,WR,Western Michigan Broncos,MAC,80,4
5214656,Vance,Holtz,QB,Western Michigan Broncos,MAC,19,1
4683561,Mareyohn,Hrabowski,TE,Western Michigan Broncos,MAC,7,4
5296163,Brady,Jones,QB,Western Michigan Broncos,MAC,10,3
5085003,Mark,Konecny,QB,Western Michigan Broncos,MAC,16,3
4587702,Christian,Leary,WR,Western Michigan Broncos,MAC,1,4
5074245,Broc,Lowry,QB,Western Michigan Broncos,MAC,12,2
5086095,Terence,Marshall,WR,Western Michigan Broncos,MAC,11,2
5296166,Ofa,Mataele,RB,Western Michigan Broncos,MAC,24,3
5296171,Earnest,McDaniel-Mitchell,WR,Western Michigan Broncos,MAC,81,4
5296162,Devin,Miles,RB,Western Michigan Broncos,MAC,5,3
5155273,Egypt,Nelson,WR,Western Michigan Broncos,MAC,8,3
5266860,Braden,Peevy,WR,Western Michigan Broncos,MAC,85,1
5145473,Mason,Reynolds,QB,Western Michigan Broncos,MAC,13,1
5211210,Brady,Rhoad,TE,Western Michigan Broncos,MAC,87,1
5150296,Larry,Robinson,QB,Western Michigan Broncos,MAC,23,2
5220155,Nathan,Sines,TE,Western Michigan Broncos,MAC,40,2
5215313,Camden,Thompson,WR,Western Michigan Broncos,MAC,22,1
4686813,Anthony,Beacom,P,Western Michigan Broncos,MAC,35,4
4912229,Palmer,Domschke,K,Western Michigan Broncos,MAC,20,4
5150707,Ryan,Millmore,P,Western Michigan Broncos,MAC,25,2
4884930,Hunter,Smith,K,Western Michigan Broncos,MAC,31,4
5223119,Owen,Allen,RB,Air Force Falcons,MWC,2,4
5388388,Henry,Barbisch,TE,Air Force Falcons,MWC,82,2
5295009,Keegan,Bass,WR,Air Force Falcons,MWC,22,3
5223152,Mitchell,Blakeslee,TE,Air Force Falcons,MWC,85,4
5388358,Caleb,Cappuccio,WR,Air Force Falcons,MWC,17,2
5295016,Harry,Caskey,TE,Air Force Falcons,MWC,87,3
5223117,Owen,Chambers,WR,Air Force Falcons,MWC,0,4
5223131,Rocco,Conti,RB,Air Force Falcons,MWC,44,4
5238876,Jonah,Dawson,WR,Air Force Falcons,MWC,8,3
5388360,Chase,Ferrell,RB,Air Force Falcons,MWC,21,2
5295007,Brody,Fortunati,QB,Air Force Falcons,MWC,12,3
5295014,Astin,Hange,WR,Air Force Falcons,MWC,36,3
5295013,Mason,Hayes,WR,Air Force Falcons,MWC,18,3
5388387,Dominic,Henning,TE,Air Force Falcons,MWC,81,2
5223112,Kemper,Hodges,QB,Air Force Falcons,MWC,4,4
5223149,Adam,Hrynciw,WR,Air Force Falcons,MWC,10,4
5223108,Josh,Johnson,QB,Air Force Falcons,MWC,11,4
5223147,Simon,Kibbee,TE,Air Force Falcons,MWC,80,4
5295006,Jackson,King,QB,Air Force Falcons,MWC,14,3
5238869,Matt,Long,WR,Air Force Falcons,MWC,3,3
5295012,Mason,Lowe,WR,Air Force Falcons,MWC,33,3
5309672,Sylas,Maiava-Alaimalo,WR,Air Force Falcons,MWC,29,2
5223110,Maguire,Martin,QB,Air Force Falcons,MWC,13,4
5388390,Noah,McNair,WR,Air Force Falcons,MWC,89,2
5306440,Evan,Medders,QB,Air Force Falcons,MWC,5,2
5388370,Oswaldo,Morales,RB,Air Force Falcons,MWC,34,2
5388373,Jack,Petrissans,TE,Air Force Falcons,MWC,42,2
5309674,Carter,Cremascoli,K,Air Force Falcons,MWC,90,2
5238880,Rocco,D'Angelo,P,Air Force Falcons,MWC,98,3
5238879,Will,Duncan,P,Air Force Falcons,MWC,94,3
5238870,Jacob,Medina,K,Air Force Falcons,MWC,39,3
5165726,Bryce,Olson,K,Air Force Falcons,MWC,93,4
5165749,Rip,Perez,P,Air Force Falcons,MWC,91,4
5173623,Frank,Abreu,TE,Hawai'i Rainbow Warriors,MWC,81,1
5101124,Micah,Alejado,QB,Hawai'i Rainbow Warriors,MWC,12,2
4917119,Devin,Alves,WR,Hawai'i Rainbow Warriors,MWC,11,4
5084135,Pofele,Ashlock,WR,Hawai'i Rainbow Warriors,MWC,5,4
5158916,Matthew,Bailiff,TE,Hawai'i Rainbow Warriors,MWC,46,3
4869582,Cam,Barfield,RB,Hawai'i Rainbow Warriors,MWC,0,4
5388744,Noah,Bartley,RB,Hawai'i Rainbow Warriors,MWC,31,4
5302881,Dillon,Booth,WR,Hawai'i Rainbow Warriors,MWC,84,1
5388742,Hazyn,Botelho,QB,Hawai'i Rainbow Warriors,MWC,16,1
5081863,Carson,Brown,WR,Hawai'i Rainbow Warriors,MWC,3,4
5085972,Kainoa,Carvalho,WR,Hawai'i Rainbow Warriors,MWC,6,1
5158917,Nick,Delgadillo,WR,Hawai'i Rainbow Warriors,MWC,17,3
5150635,Koa,Eldredge,WR,Hawai'i Rainbow Warriors,MWC,13,4
5302884,Vainuupo,Fanuaea,TE,Hawai'i Rainbow Warriors,MWC,87,1
5218882,Josiah,Fetui,WR,Hawai'i Rainbow Warriors,MWC,83,2
5291002,TJ,Fo'ilefutu,RB,Hawai'i Rainbow Warriors,MWC,28,1
5388749,Brandon,Gaea,WR,Hawai'i Rainbow Warriors,MWC,86,1
5146748,Tre',Griffiths,WR,Hawai'i Rainbow Warriors,MWC,7,2
5079499,Audric,Harris,WR,Hawai'i Rainbow Warriors,MWC,2,3
5280596,Robert,Haynes IV,WR,Hawai'i Rainbow Warriors,MWC,80,1
5193299,Jarvis,Heimuli,WR,Hawai'i Rainbow Warriors,MWC,4,2
5388750,Anthony,Hickman,TE,Hawai'i Rainbow Warriors,MWC,88,2
5388741,Isaac,Jaramilla-Phe,QB,Hawai'i Rainbow Warriors,MWC,14,4
5211117,Bjorn,Jurgensen,QB,Hawai'i Rainbow Warriors,MWC,10,1
5218880,Blaze,Kamoku,WR,Hawai'i Rainbow Warriors,MWC,18,4
5229929,Diezel,Kamoku,WR,Hawai'i Rainbow Warriors,MWC,19,2
5151465,Micah,Kaonohi-Kaihenui,TE,Hawai'i Rainbow Warriors,MWC,45,4
5148777,Titan,Lacaden,RB,Hawai'i Rainbow Warriors,MWC,22,1
5218869,Sitani,Mikaele,RB,Hawai'i Rainbow Warriors,MWC,26,2
5079651,DeVon,Rice,RB,Hawai'i Rainbow Warriors,MWC,1,2
4869316,Oakie,Salave'a,TE,Hawai'i Rainbow Warriors,MWC,85,4
5388743,James,Steffany-Fiame,RB,Hawai'i Rainbow Warriors,MWC,30,1
4819259,Devon,Tauaefa,TE,Hawai'i Rainbow Warriors,MWC,9,4
5299904,Hudson,Borsari,K,Hawai'i Rainbow Warriors,MWC,16,1
5293824,Gehrig,Heil,P,Hawai'i Rainbow Warriors,MWC,47,1
5388746,Gannon,Miller,P,Hawai'i Rainbow Warriors,MWC,43,1
5295256,Sean,Olvera-Harle,K,Hawai'i Rainbow Warriors,MWC,98,4
5216506,DJ,Asiasi,TE,Nevada Wolf Pack,MWC,16,1
5084959,Kola,Babalola,TE,Nevada Wolf Pack,MWC,15,4
4819250,AJ,Bianco,QB,Nevada Wolf Pack,MWC,10,4
5103836,Marshaun,Brown,WR,Nevada Wolf Pack,MWC,9,3
5084703,Daijon,Calimon,WR,Nevada Wolf Pack,MWC,8,2
5153499,Donnie,Cheers,WR,Nevada Wolf Pack,MWC,85,3
5151405,Jaceon,Doss,WR,Nevada Wolf Pack,MWC,3,4
5077500,Luke,Duncan,QB,Nevada Wolf Pack,MWC,12,3
5219600,Carter,Eck,TE,Nevada Wolf Pack,MWC,83,2
5219598,Trace,Estes,TE,Nevada Wolf Pack,MWC,81,2
5226511,Gary,Givens III,WR,Nevada Wolf Pack,MWC,7,3
5388803,Alex,Grush,WR,Nevada Wolf Pack,MWC,30,1
5388802,Don,Henry,WR,Nevada Wolf Pack,MWC,18,3
5148658,Carter,Jackson,RB,Nevada Wolf Pack,MWC,4,1
5388800,Janerious,Jackson,RB,Nevada Wolf Pack,MWC,2,3
5205097,Carter,Jones,QB,Nevada Wolf Pack,MWC,6,2
5265178,Dominic,Kelley,RB,Nevada Wolf Pack,MWC,0,2
5258475,Mack,Kump,WR,Nevada Wolf Pack,MWC,19,1
5296356,Kaden,Martirano,QB,Nevada Wolf Pack,MWC,17,1
5158756,Damien,Morgan,WR,Nevada Wolf Pack,MWC,11,4
5292044,Amari,Nash,WR,Nevada Wolf Pack,MWC,87,1
5151791,Jayden,O'Rourke,TE,Nevada Wolf Pack,MWC,82,4
5265175,Bronwyn,Rios,RB,Nevada Wolf Pack,MWC,24,1
4683297,Gerick,Robinson,WR,Nevada Wolf Pack,MWC,14,4
5281139,Darren,Schmitt,TE,Nevada Wolf Pack,MWC,80,1
5265060,Reeve,Slone,QB,Nevada Wolf Pack,MWC,5,1
5332898,Mekai,Smith,RB,Nevada Wolf Pack,MWC,26,1
5290856,Joe,Stimpson,WR,Nevada Wolf Pack,MWC,86,1
5220671,Herschel,Turner,RB,Nevada Wolf Pack,MWC,1,3
5326061,Deven,Vigue,WR,Nevada Wolf Pack,MWC,84,1
5388810,Benjamin,Wheeler,TE,Nevada Wolf Pack,MWC,89,3
5159069,Isaiah,Williams,WR,Nevada Wolf Pack,MWC,13,1
5290783,Perrion,Williams,WR,Nevada Wolf Pack,MWC,88,1
5388812,Ewan,Baulch,P,Nevada Wolf Pack,MWC,95,1
5388815,Jacob,Fernandez,K,Nevada Wolf Pack,MWC,99,1
4690467,Joe,McFadden,K,Nevada Wolf Pack,MWC,84,4
5326448,Kyle,Nelson,K,Nevada Wolf Pack,MWC,98,1
5388849,Mikey,Beck,WR,New Mexico Lobos,MWC,83,2
5296600,Aldin,Bilalbegovic,TE,New Mexico Lobos,MWC,86,2
5265474,Darrion,Bowers,RB,New Mexico Lobos,MWC,20,2
5165109,Deshaun,Buchanan,RB,New Mexico Lobos,MWC,8,4
5296598,KJ,Cherry,WR,New Mexico Lobos,MWC,26,3
5282659,DJ,Darling,WR,New Mexico Lobos,MWC,14,1
5228799,Kader,Diop,WR,New Mexico Lobos,MWC,9,4
5261479,Toa,Fa'avae,QB,New Mexico Lobos,MWC,13,2
5326947,Bailen,George,WR,New Mexico Lobos,MWC,81,1
5166161,Scottre,Humphrey,RB,New Mexico Lobos,MWC,22,4
5296597,JT,Jeter,WR,New Mexico Lobos,MWC,82,2
5219572,Cade,Keith,TE,New Mexico Lobos,MWC,88,3
5228804,James,Laubstein,QB,New Mexico Lobos,MWC,12,4
5083171,Jack,Layne,QB,New Mexico Lobos,MWC,2,4
5291796,Max,Leeper,TE,New Mexico Lobos,MWC,80,1
5326949,Jacob,Maldonado,WR,New Mexico Lobos,MWC,16,1
5296599,Simon,Mapa,TE,New Mexico Lobos,MWC,85,4
5295363,Cameron,Mathews,RB,New Mexico Lobos,MWC,23,2
4685458,Shawn,Miller,WR,New Mexico Lobos,MWC,1,4
5181311,Massiah,Mingo,WR,New Mexico Lobos,MWC,11,1
5291751,Cade,Mitchell,QB,New Mexico Lobos,MWC,15,1
5122887,Luke,Moga,QB,New Mexico Lobos,MWC,10,3
5388850,Trey,Moore,TE,New Mexico Lobos,MWC,84,1
5296588,Gabriel,Motschenbacher,QB,New Mexico Lobos,MWC,3,3
5079655,Joey,Olsen,TE,New Mexico Lobos,MWC,4,3
4430827,Troy,Omeire,WR,New Mexico Lobos,MWC,5,4
5323149,Dorian,Patterson,WR,New Mexico Lobos,MWC,25,1
5146726,Kiefer,Sibley,RB,New Mexico Lobos,MWC,21,3
5296587,Zhaiel,Smith,WR,New Mexico Lobos,MWC,6,2
5141712,Bear,Tenney,TE,New Mexico Lobos,MWC,17,2
5122287,Grant,Glasgow,K,New Mexico Lobos,MWC,31,4
5089328,Michael,Kern,P,New Mexico Lobos,MWC,19,3
5295669,Konner,Olson,K,New Mexico Lobos,MWC,95,4
5302600,Nick,Romero,K,New Mexico Lobos,MWC,41,2
5092308,Charles,Steinkamp,P,New Mexico Lobos,MWC,35,4
5297927,Preston,Brown,QB,North Dakota State Bison,MWC,0,2
4832952,Mekhi,Collins,WR,North Dakota State Bison,MWC,15,4
5228026,Logan,Conklin,WR,North Dakota State Bison,MWC,84,2
5297937,Gabriel,Cunningham,TE,North Dakota State Bison,MWC,9,1
5388951,Cash,Danner,TE,North Dakota State Bison,MWC,43,1
5156994,Trey,Drake,QB,North Dakota State Bison,MWC,10,3
5388941,Myles,Ellis,WR,North Dakota State Bison,MWC,12,1
5297942,Isaac,Ellison,TE,North Dakota State Bison,MWC,88,1
5087160,John,Gores,WR,North Dakota State Bison,MWC,19,4
5297958,SJ,Green,WR,North Dakota State Bison,MWC,82,1
5388956,Colten,Gunderson,TE,North Dakota State Bison,MWC,49,1
5157005,Jonathan,Harvey,RB,North Dakota State Bison,MWC,34,4
5087156,Nathan,Hayes,QB,North Dakota State Bison,MWC,2,4
5388946,Joaquin,Jordan,WR,North Dakota State Bison,MWC,27,1
5228015,Reis,Kessel,TE,North Dakota State Bison,MWC,81,2
5297929,Chris,Kiel,WR,North Dakota State Bison,MWC,21,1
5228005,Jacob,Kilzer,WR,North Dakota State Bison,MWC,80,2
5087169,Luke,Kokat,TE,North Dakota State Bison,MWC,44,4
5310992,Barry,Kpeenu,RB,North Dakota State Bison,MWC,32,2
5150682,Cortez,LeGrant,RB,North Dakota State Bison,MWC,28,3
4912254,Jordan,McCants,WR,North Dakota State Bison,MWC,11,4
5297931,Myles,Mitchell,RB,North Dakota State Bison,MWC,5,1
5157026,Abraham,Myers,TE,North Dakota State Bison,MWC,96,3
5388942,Henry,Nelson,QB,North Dakota State Bison,MWC,16,1
5297960,Noah,Nelson,TE,North Dakota State Bison,MWC,87,1
5388963,Tochi,Okoro,WR,North Dakota State Bison,MWC,89,3
5150681,Cade,Osterman,WR,North Dakota State Bison,MWC,83,3
5219140,Jeremiah,Patterson,WR,North Dakota State Bison,MWC,8,4
5157399,Nyeoti,Punni,RB,North Dakota State Bison,MWC,4,4
5297930,Charles,Ross III,RB,North Dakota State Bison,MWC,22,1
5388945,Godson,Rufus-Okomhanru,RB,North Dakota State Bison,MWC,25,1
5388943,Kye,Schlichting,WR,North Dakota State Bison,MWC,23,1
5297928,Drake,Schlosser,WR,North Dakota State Bison,MWC,20,1
5154224,DJ,Scott,RB,North Dakota State Bison,MWC,7,3
5297926,Zander,Smith,QB,North Dakota State Bison,MWC,13,1
5228004,Isiah,St. Romain,WR,North Dakota State Bison,MWC,17,2
5087313,Aaron,Bickerton,P,North Dakota State Bison,MWC,39,4
5087165,Drew,Klein,K,North Dakota State Bison,MWC,37,4
5092215,Caleb,McGrath,P,North Dakota State Bison,MWC,51,3
5388950,Jayden,Onuonga,K,North Dakota State Bison,MWC,38,1
5327570,Braylon,Agee,WR,Northern Illinois Huskies,MWC,80,1
5290891,Bryshawn,Brown,QB,Northern Illinois Huskies,MWC,10,1
5193292,La'Don,Bryant,WR,Northern Illinois Huskies,MWC,0,2
5388916,Tavaris,Coles,WR,Northern Illinois Huskies,MWC,12,3
5296146,Reginald,Craig,RB,Northern Illinois Huskies,MWC,32,1
5291180,Jaidaun,Cranford,RB,Northern Illinois Huskies,MWC,20,1
5210128,Brady,Davidson,QB,Northern Illinois Huskies,MWC,2,2
4881032,Taron,Dickens,QB,Northern Illinois Huskies,MWC,5,3
5193277,George,Dimopoulos,WR,Northern Illinois Huskies,MWC,9,3
5327572,Justin,Faulkner,WR,Northern Illinois Huskies,MWC,,1
5219946,Jason,Fowler,TE,Northern Illinois Huskies,MWC,83,2
5279649,Jermaine,Green,WR,Northern Illinois Huskies,MWC,21,1
5244226,Caleb,Haack,TE,Northern Illinois Huskies,MWC,82,1
5222599,Devin,Habermehl,TE,Northern Illinois Huskies,MWC,49,2
5388919,Ean,Hamric,QB,Northern Illinois Huskies,MWC,15,4
5388921,Brady,Hasquin,TE,Northern Illinois Huskies,MWC,,1
5388922,Kevin,Holmes Jr.,WR,Northern Illinois Huskies,MWC,13,3
5388923,Da'sean,Howard,RB,Northern Illinois Huskies,MWC,,1
5264660,Afy,Ibekwe,WR,Northern Illinois Huskies,MWC,6,1
5327573,Asa,Johnson,QB,Northern Illinois Huskies,MWC,,1
5193302,Telly,Johnson Jr.,RB,Northern Illinois Huskies,MWC,45,3
5257267,Tyler,Klaner,TE,Northern Illinois Huskies,MWC,89,1
5388926,Cole,Latimer,QB,Northern Illinois Huskies,MWC,,1
5084310,Kenji,Lewis,WR,Northern Illinois Huskies,MWC,4,4
4884086,Jalen,Macon,QB,Northern Illinois Huskies,MWC,14,4
5388929,Kelan,McInerney,WR,Northern Illinois Huskies,MWC,,2
5302862,Zaire,McKinney,WR,Northern Illinois Huskies,MWC,88,1
5219932,Elijah,Porter,RB,Northern Illinois Huskies,MWC,24,2
5296150,DeAree,Rogers,WR,Northern Illinois Huskies,MWC,1,4
5215176,Liam,Russo,TE,Northern Illinois Huskies,MWC,87,1
5193285,Joe,Stein,TE,Northern Illinois Huskies,MWC,85,2
5219936,Rickey,Taylor Jr.,WR,Northern Illinois Huskies,MWC,3,2
5296147,Jake,Ference,P,Northern Illinois Huskies,MWC,36,2
5388925,Carter,Klementzos,P,Northern Illinois Huskies,MWC,,1
5265497,JJ,Schlenhardt,K,Northern Illinois Huskies,MWC,33,1
5087067,Ryan,Short,K,Northern Illinois Huskies,MWC,39,4
5296610,Tama,Amisone,WR,San José State Spartans,MWC,7,2
5079299,Jordan,Anderson,WR,San José State Spartans,MWC,0,2
5228911,Sir,Autry,RB,San José State Spartans,MWC,24,1
5210485,Braiden,Bachich-Dixon,TE,San José State Spartans,MWC,82,1
4685254,Jabari,Bates,RB,San José State Spartans,MWC,6,4
5222674,Ryan,Boultwood,TE,San José State Spartans,MWC,88,3
4870662,Isaiah,Carlson,RB,San José State Spartans,MWC,21,3
5161012,Carson,Clark,WR,San José State Spartans,MWC,1,1
5388991,Aaron,Cox Jr.,RB,San José State Spartans,MWC,28,1
5163847,Max,Friedman,TE,San José State Spartans,MWC,84,2
5296620,Jeremiah,Fung,WR,San José State Spartans,MWC,80,1
5161386,Cody,Hall,WR,San José State Spartans,MWC,19,4
5296614,Trace,Hernandez,WR,San José State Spartans,MWC,18,2
5291815,Courshawn,Hill,RB,San José State Spartans,MWC,26,1
5151342,Cooper,Hoch,WR,San José State Spartans,MWC,13,3
4685396,Anthony,Ivey,WR,San José State Spartans,MWC,10,4
5125784,Tyler,Jacklich,RB,San José State Spartans,MWC,22,3
5334338,Shane,Kiley,TE,San José State Spartans,MWC,85,1
5151350,Kamaehu,Kopa-Kaawalauole,TE,San José State Spartans,MWC,83,3
5220598,CJ,Lee,QB,San José State Spartans,MWC,16,2
4920229,Jerry,McClure,WR,San José State Spartans,MWC,2,3
5205684,Robert,McDaniel,QB,San José State Spartans,MWC,8,1
5219662,Dominique,McKenzie,WR,San José State Spartans,MWC,4,2
5214408,Jase,Nix,WR,San José State Spartans,MWC,9,1
5281572,Devin,Olmande,WR,San José State Spartans,MWC,23,1
4870994,Malachi,Riley,WR,San José State Spartans,MWC,11,3
5215357,Daniel,Rolovich,QB,San José State Spartans,MWC,5,1
5296613,Ryker,Ruelas,WR,San José State Spartans,MWC,17,1
5151338,Viliami,Teu,RB,San José State Spartans,MWC,20,3
5200379,Parris,Vernon Jr.,WR,San José State Spartans,MWC,33,1
5295238,Luke,Weaver,QB,San José State Spartans,MWC,3,4
5220616,Mathias,Brown,K,San José State Spartans,MWC,99,3
5085193,Trent,Carrizosa,P,San José State Spartans,MWC,49,4
5388992,Joey,Fernandez,K,San José State Spartans,MWC,29,3
5298628,Trajan,Sinatra,K,San José State Spartans,MWC,36,3
4870607,Jackson,Arnold,QB,UNLV Rebels,MWC,11,4
5145523,Jae,Beasley II,TE,UNLV Rebels,MWC,43,3
5200367,Tatum,Bell Jr.,WR,UNLV Rebels,MWC,15,1
5295301,Danny,Boden,WR,UNLV Rebels,MWC,19,1
4685289,Keyan,Burnett,TE,UNLV Rebels,MWC,84,4
4872961,Matt,Byrnes,TE,UNLV Rebels,MWC,85,4
5291092,Vincent,Carner,WR,UNLV Rebels,MWC,81,1
5164307,Sebastian,Circo,QB,UNLV Rebels,MWC,13,1
5389953,Andreas,Diaz-Nicolaidis,TE,UNLV Rebels,MWC,89,1
5209180,Derek,Garcia,QB,UNLV Rebels,MWC,14,1
4808744,Jaylon,Glover,RB,UNLV Rebels,MWC,0,4
5276640,Jesse,Harden,WR,UNLV Rebels,MWC,80,1
5125768,DeAngelo,Irvin Jr.,WR,UNLV Rebels,MWC,4,4
5295314,Velltray,Jefferson,TE,UNLV Rebels,MWC,88,4
5125730,Darrien,Jones,RB,UNLV Rebels,MWC,24,3
4940235,Taeshaun,Lyons,WR,UNLV Rebels,MWC,8,3
5295302,Mohammad,Maali,RB,UNLV Rebels,MWC,29,4
5149831,Kayden,McGee,WR,UNLV Rebels,MWC,6,2
5156153,Tavian,McNair,WR,UNLV Rebels,MWC,5,1
5196893,Cassidee,Miles,WR,UNLV Rebels,MWC,83,1
5279261,Demari,Nunley,WR,UNLV Rebels,MWC,87,1
4685495,Alex,Orji,QB,UNLV Rebels,MWC,1,4
4870965,Taz,Reddicks,WR,UNLV Rebels,MWC,2,3
4587722,Troy,Stellato,WR,UNLV Rebels,MWC,10,4
5125754,Jai'Den,Thomas,RB,UNLV Rebels,MWC,9,4
5220629,David,Titone-Perez,WR,UNLV Rebels,MWC,86,2
5389945,Brayden,Baker,K,UNLV Rebels,MWC,35,1
5295513,Matt,Choules,P,UNLV Rebels,MWC,26,1
5389950,Noah,Randazzo,K,UNLV Rebels,MWC,49,1
5389947,Ethan,Schwartz,P,UNLV Rebels,MWC,39,2
5390024,Chance,Bell,TE,UTEP Miners,MWC,87,3
5196350,Jaylan,Brown,WR,UTEP Miners,MWC,7,2
5302796,Johan,Camacho,TE,UTEP Miners,MWC,89,1
5196568,Rafeald,Campbell,WR,UTEP Miners,MWC,18,2
5141402,Royal,Capell,WR,UTEP Miners,MWC,11,2
5168770,Carver,Cheeks,WR,UTEP Miners,MWC,5,4
5172260,Cash,Cheeks,TE,UTEP Miners,MWC,4,3
5141395,EJ,Colson Jr.,QB,UTEP Miners,MWC,1,2
5151181,Judah,Ezinwa,TE,UTEP Miners,MWC,82,4
5148710,Mason,Ferguson,WR,UTEP Miners,MWC,16,2
5238340,Jamal,Frilot,TE,UTEP Miners,MWC,83,1
5223789,Nik,Henry,WR,UTEP Miners,MWC,13,2
5296560,Zo,Hill,WR,UTEP Miners,MWC,25,1
5390016,Chris,Hunter,RB,UTEP Miners,MWC,22,3
5327563,Jacaleb,Johnson,WR,UTEP Miners,MWC,80,1
4685418,Tavorus,Jones,RB,UTEP Miners,MWC,0,3
5390014,Braesen,Leon,QB,UTEP Miners,MWC,15,2
5221272,Elijah,McCoy,RB,UTEP Miners,MWC,6,2
5390015,Jaden,Moore,RB,UTEP Miners,MWC,21,3
5232049,Raymond,Moore III,QB,UTEP Miners,MWC,12,2
5390023,Jeremiah,Nash,WR,UTEP Miners,MWC,81,3
5279211,Benny,Okwura,TE,UTEP Miners,MWC,88,1
5296559,CJ,Simon,WR,UTEP Miners,MWC,24,1
5302802,Daveon,Singleton,RB,UTEP Miners,MWC,19,1
4877714,Jaden,Smith,WR,UTEP Miners,MWC,3,4
5091891,Lamar,Sperling,RB,UTEP Miners,MWC,32,3
5268744,Jackson,Stoner,TE,UTEP Miners,MWC,85,1
5079056,Carmelo,Taylor,WR,UTEP Miners,MWC,17,3
4879292,Kam,Thomas,RB,UTEP Miners,MWC,8,4
5197115,Marcus,Torres,WR,UTEP Miners,MWC,14,2
5296572,Carlos,Arreola,K,UTEP Miners,MWC,91,4
5299485,Brady,Braun,P,UTEP Miners,MWC,47,4
5390017,Parker,Cushing,K,UTEP Miners,MWC,33,2
5163543,Cade,Hechter,K,UTEP Miners,MWC,48,4
5327591,Ryken,Banks,RB,Wyoming Cowboys,MWC,29,1
5121693,Bricen,Brantley,WR,Wyoming Cowboys,MWC,12,3
5152196,Gage,Brook,TE,Wyoming Cowboys,MWC,82,3
5220542,Dontae,Burch,RB,Wyoming Cowboys,MWC,26,2
4912280,Charlie,Coenen,WR,Wyoming Cowboys,MWC,19,4
5141406,Deion,DeBlanc,WR,Wyoming Cowboys,MWC,3,2
